"","ctrl_id","target","source","Similarity","Co_twins_ID.x","Individual_ID.x","Co_twins_ID.y","Individual_ID.y"
"34624","positive_ctrl","51091","51642",14.0033988952637,"81","81A","119","119B"
"34625","positive_ctrl","51091","51651",17.3225784301758,"81","81A","120","120A"
"34626","positive_ctrl","51091","51652",21.2165870666504,"81","81A","120","120B"
"34627","positive_ctrl","51091","51661",11.5027770996094,"81","81A","121","121A"
"34628","positive_ctrl","51091","51662",23.5268478393555,"81","81A","121","121B"
"34629","positive_ctrl","51091","51671",22.1607093811035,"81","81A","122","122A"
"34630","positive_ctrl","51091","51672",31.4632625579834,"81","81A","122","122B"
"34631","positive_ctrl","51091","51681",16.1497058868408,"81","81A","123","123A"
"34632","positive_ctrl","51091","51682",20.3633861541748,"81","81A","123","123B"
"34633","positive_ctrl","51091","51701",31.6829109191895,"81","81A","124","124A"
"34634","positive_ctrl","51091","51702",19.5399227142334,"81","81A","124","124B"
"34635","positive_ctrl","51091","51711",3.68675589561462,"81","81A","125","125A"
"34636","positive_ctrl","51091","51712",2.31823873519897,"81","81A","125","125B"
"34637","positive_ctrl","51091","51721",20.6757774353027,"81","81A","126","126A"
"34638","positive_ctrl","51091","51722",11.6501722335815,"81","81A","126","126B"
"34639","positive_ctrl","51091","51751",18.1151428222656,"81","81A","127","127A"
"34640","positive_ctrl","51091","51752",23.1273212432861,"81","81A","127","127B"
"34641","positive_ctrl","51091","51781",44.6651382446289,"81","81A","128","128A"
"34642","positive_ctrl","51091","51782",19.600435256958,"81","81A","128","128B"
"34643","positive_ctrl","51091","51791",8.31564331054688,"81","81A","129","129A"
"34644","positive_ctrl","51091","51792",10.3131284713745,"81","81A","129","129B"
"34645","positive_ctrl","51091","51801",8.87300491333008,"81","81A","130","130A"
"34646","positive_ctrl","51091","51802",4.81069183349609,"81","81A","130","130B"
"34647","positive_ctrl","51091","51861",21.6608791351318,"81","81A","131","131A"
"34648","positive_ctrl","51091","51862",9.02993679046631,"81","81A","131","131B"
"34649","positive_ctrl","51091","51881",16.0934772491455,"81","81A","132","132A"
"34650","positive_ctrl","51091","51882",15.6157169342041,"81","81A","132","132B"
"34651","positive_ctrl","51091","51901",23.6034393310547,"81","81A","133","133A"
"34652","positive_ctrl","51091","51902",32.3428039550781,"81","81A","133","133B"
"34653","positive_ctrl","51091","51931",12.9935369491577,"81","81A","134","134A"
"34654","positive_ctrl","51091","51932",30.135440826416,"81","81A","134","134B"
"34655","positive_ctrl","51091","51941",16.5590000152588,"81","81A","135","135A"
"34656","positive_ctrl","51091","51942",30.8844604492188,"81","81A","135","135B"
"34657","positive_ctrl","51091","51981",39.3951072692871,"81","81A","136","136A"
"34658","positive_ctrl","51091","51982",48.9599113464355,"81","81A","136","136B"
"34659","positive_ctrl","51091","52011",13.1752967834473,"81","81A","137","137A"
"34660","positive_ctrl","51091","52012",14.1588525772095,"81","81A","137","137B"
"34661","positive_ctrl","51091","52051",18.0908527374268,"81","81A","138","138A"
"34662","positive_ctrl","51091","52052",31.1241264343262,"81","81A","138","138B"
"34663","positive_ctrl","51091","52071",53.8086242675781,"81","81A","139","139A"
"34664","positive_ctrl","51091","52072",37.5903205871582,"81","81A","139","139B"
"34665","positive_ctrl","51091","52081",12.4512491226196,"81","81A","140","140A"
"34666","positive_ctrl","51091","52082",11.171350479126,"81","81A","140","140B"
"34667","positive_ctrl","51091","52101",15.1294975280762,"81","81A","141","141A"
"34668","positive_ctrl","51091","52102",5.54847764968872,"81","81A","141","141B"
"34669","positive_ctrl","51091","52121",23.3323783874512,"81","81A","142","142A"
"34670","positive_ctrl","51091","52122",25.7511920928955,"81","81A","142","142B"
"34671","positive_ctrl","51091","52131",33.3447227478027,"81","81A","143","143A"
"34672","positive_ctrl","51091","52132",37.6390724182129,"81","81A","143","143B"
"34673","positive_ctrl","51091","52171",62.1361312866211,"81","81A","144","144A"
"34674","positive_ctrl","51091","52172",45.3325500488281,"81","81A","144","144B"
"34675","positive_ctrl","51091","52181",33.6438407897949,"81","81A","145","145A"
"34676","positive_ctrl","51091","52182",17.243896484375,"81","81A","145","145B"
"34677","positive_ctrl","51091","52191",13.952917098999,"81","81A","146","146A"
"34678","positive_ctrl","51091","52192",3.84566044807434,"81","81A","146","146B"
"34679","positive_ctrl","51091","52201",4.98924684524536,"81","81A","147","147A"
"34680","positive_ctrl","51091","52202",19.9145603179932,"81","81A","147","147B"
"34681","positive_ctrl","51091","52261",9.30849456787109,"81","81A","148","148A"
"34682","positive_ctrl","51091","52262",5.00394725799561,"81","81A","148","148B"
"34683","positive_ctrl","51092","51101",10.4092712402344,"81","81B","82","82A"
"34684","positive_ctrl","51092","51102",12.0495777130127,"81","81B","82","82B"
"34685","positive_ctrl","51092","51111",12.3875169754028,"81","81B","83","83A"
"34686","positive_ctrl","51092","51112",15.8055801391602,"81","81B","83","83B"
"34687","positive_ctrl","51092","51121",26.6759490966797,"81","81B","84","84A"
"34688","positive_ctrl","51092","51122",13.9825839996338,"81","81B","84","84B"
"34689","positive_ctrl","51092","51131",23.5443496704102,"81","81B","85","85A"
"34690","positive_ctrl","51092","51132",40.5678863525391,"81","81B","85","85B"
"34691","positive_ctrl","51092","51141",15.3952035903931,"81","81B","86","86A"
"34692","positive_ctrl","51092","51142",5.78979301452637,"81","81B","86","86B"
"34693","positive_ctrl","51092","51161",13.4049015045166,"81","81B","87","87A"
"34694","positive_ctrl","51092","51162",7.15535593032837,"81","81B","87","87B"
"34695","positive_ctrl","51092","51171",31.3021278381348,"81","81B","88","88A"
"34696","positive_ctrl","51092","51172",39.921070098877,"81","81B","88","88B"
"34697","positive_ctrl","51092","51181",20.7307090759277,"81","81B","89","89A"
"34698","positive_ctrl","51092","51182",23.2457904815674,"81","81B","89","89B"
"34699","positive_ctrl","51092","51191",7.00408124923706,"81","81B","90","90A"
"34700","positive_ctrl","51092","51192",3.62681412696838,"81","81B","90","90B"
"34701","positive_ctrl","51092","51221",16.1477317810059,"81","81B","91","91A"
"34702","positive_ctrl","51092","51222",26.7906188964844,"81","81B","91","91B"
"34703","positive_ctrl","51092","51261",53.7040367126465,"81","81B","92","92A"
"34704","positive_ctrl","51092","51262",28.9219284057617,"81","81B","92","92B"
"34705","positive_ctrl","51092","51271",10.8496923446655,"81","81B","93","93A"
"34706","positive_ctrl","51092","51272",17.9076328277588,"81","81B","93","93B"
"34707","positive_ctrl","51092","51291",8.18177795410156,"81","81B","94","94A"
"34708","positive_ctrl","51092","51292",14.5417881011963,"81","81B","94","94B"
"34709","positive_ctrl","51092","51301",23.1555767059326,"81","81B","95","95A"
"34710","positive_ctrl","51092","51302",13.5112390518188,"81","81B","95","95B"
"34711","positive_ctrl","51092","51341",44.2570419311523,"81","81B","96","96A"
"34712","positive_ctrl","51092","51342",26.0781135559082,"81","81B","96","96B"
"34713","positive_ctrl","51092","51351",42.7362327575684,"81","81B","97","97A"
"34714","positive_ctrl","51092","51352",35.6828880310059,"81","81B","97","97B"
"34715","positive_ctrl","51092","51361",12.2152481079102,"81","81B","98","98A"
"34716","positive_ctrl","51092","51362",13.4898471832275,"81","81B","98","98B"
"34717","positive_ctrl","51092","51381",22.1355400085449,"81","81B","99","99A"
"34718","positive_ctrl","51092","51382",14.7098798751831,"81","81B","99","99B"
"34719","positive_ctrl","51092","51401",46.3190078735352,"81","81B","100","100A"
"34720","positive_ctrl","51092","51402",39.2118453979492,"81","81B","100","100B"
"34721","positive_ctrl","51092","51411",18.6683216094971,"81","81B","101","101A"
"34722","positive_ctrl","51092","51412",23.8438835144043,"81","81B","101","101B"
"34723","positive_ctrl","51092","51431",27.7938690185547,"81","81B","102","102A"
"34724","positive_ctrl","51092","51432",35.682933807373,"81","81B","102","102B"
"34725","positive_ctrl","51092","51441",12.8857851028442,"81","81B","103","103A"
"34726","positive_ctrl","51092","51442",26.6666107177734,"81","81B","103","103B"
"34727","positive_ctrl","51092","51451",27.7010402679443,"81","81B","104","104A"
"34728","positive_ctrl","51092","51452",28.275203704834,"81","81B","104","104B"
"34729","positive_ctrl","51092","51461",6.80326366424561,"81","81B","105","105A"
"34730","positive_ctrl","51092","51462",5.65408992767334,"81","81B","105","105B"
"34731","positive_ctrl","51092","51471",15.2733402252197,"81","81B","106","106A"
"34732","positive_ctrl","51092","51472",7.96519804000854,"81","81B","106","106B"
"34733","positive_ctrl","51092","51481",17.9191474914551,"81","81B","107","107A"
